4.6 -0.00011372 -9.85562
4.61 -0.000110737 -9.59712
4.62 -0.000107287 -9.2981
4.63 -0.00010336 -8.95784
4.64 -9.89649e-05 -8.57689
4.65 -9.41219e-05 -8.15717
4.66 -8.88662e-05 -7.70168
4.67 -8.32391e-05 -7.214
4.68 -7.72827e-05 -6.69778
4.69 -7.10346e-05 -6.15628
4.7 -6.45246e-05 -5.59209
4.71 -5.77701e-05 -5.00671
4.72 -5.07753e-05 -4.40049
4.73 -4.35378e-05 -3.77325
4.74 -3.6056e-05 -3.12483
4.75 -2.83333e-05 -2.45553
4.76 -2.03778e-05 -1.76606
4.77 -1.22021e-05 -1.05751
4.78 -3.82562e-06 -0.331551
4.79 4.7221e-06 0.409246
4.8 1.34045e-05 1.16172
4.81 2.21861e-05 1.92278
4.82 3.10363e-05 2.68979
4.83 3.99248e-05 3.46012
4.84 4.88155e-05 4.23065
4.85 5.76675e-05 4.99781
4.86 6.64422e-05 5.75828
4.87 7.51068e-05 6.50921
4.88 8.36301e-05 7.24788
4.89 9.19767e-05 7.97125
4.9 0.000100112 8.67627
4.91 0.000108014 9.36112
4.92 0.000115686 10.0261
4.93 0.00012314 10.6721
4.94 0.000130374 11.299
4.95 0.000137381 11.9063
4.96 0.000144177 12.4953
4.97 0.000150775 13.067
4.98 0.000157147 13.6193
4.99 0.000163242 14.1475
5 0.000169015 14.6479
5.01 0.000174423 15.1165
5.02 0.000179406 15.5484
5.03 0.000183902 15.938
5.04 0.000187859 16.281
5.05 0.000191249 16.5748
5.06 0.000194059 16.8183
5.07 0.000196286 17.0113
5.08 0.000197932 17.154
5.09 0.000199004 17.2469
5.1 0.000199514 17.2911
5.11 0.000199475 17.2877
5.12 0.000198893 17.2372
5.13 0.000197759 17.139
5.14 0.000196065 16.9922
5.15 0.000193805 16.7963
5.16 0.000190982 16.5516
5.17 0.000187602 16.2587
5.18 0.000183685 15.9192
5.19 0.00017926 15.5357
5.2 0.000174376 15.1125
5.21 0.000169095 14.6548
5.22 0.000163481 14.1683
5.23 0.000157597 13.6583
5.24 0.000151499 13.1298
5.25 0.000145235 12.587
5.26 0.000138842 12.0329
5.27 0.000132341 11.4695
5.28 0.000125737 10.8972
5.29 0.000119024 10.3154
5.3 0.000112189 9.72299
5.31 0.000105216 9.11869
5.32 9.80889e-05 8.50098
5.33 9.07899e-05 7.8684
5.34 8.3305e-05 7.21971
5.35 7.56247e-05 6.55409
5.36 6.77484e-05 5.87148
5.37 5.96842e-05 5.17259
5.38 5.1447e-05 4.4587
5.39 4.30571e-05 3.73159
5.4 3.45435e-05 2.99375
5.41 2.59474e-05 2.24876
5.42 1.73217e-05 1.5012
5.43 8.72436e-06 0.756106
5.44 2.13716e-07 0.0185219
5.45 -8.15023e-06 -0.706348
5.46 -1.6302e-05 -1.41282
5.47 -2.41723e-05 -2.09491
5.48 -3.16973e-05 -2.74708
5.49 -3.8825e-05 -3.36481
5.5 -4.55101e-05 -3.94417
5.51 -5.17036e-05 -4.48094
5.52 -5.735e-05 -4.97029
5.53 -6.23996e-05 -5.40793
5.54 -6.68282e-05 -5.79173
5.55 -7.06436e-05 -6.1224
5.56 -7.37759e-05 -6.39386
5.57 -7.62402e-05 -6.60743
5.58 -7.80301e-05 -6.76256
5.59 -7.92232e-05 -6.86596
5.6 -7.98204e-05 -6.91772
5.61 -7.98555e-05 -6.92076
5.62 -7.9387e-05 -6.88015
5.63 -7.84737e-05 -6.801
5.64 -7.71542e-05 -6.68665
5.65 -7.54461e-05 -6.53861
5.66 -7.3358e-05 -6.35764
5.67 -7.08965e-05 -6.14432
5.68 -6.80579e-05 -5.89831
5.69 -6.48219e-05 -5.61786
5.7 -6.11589e-05 -5.3004
5.71 -5.70432e-05 -4.94371
5.72 -5.24594e-05 -4.54645
5.73 -4.74003e-05 -4.10799
5.74 -4.1862e-05 -3.62801
5.75 -3.58442e-05 -3.10647
5.76 -2.93564e-05 -2.5442
