3.26 -8.50321 0 0 8.50321 0 0
3.27 -9.04365 0 0 9.04365 0 0
3.28 -9.58 0 0 9.58 0 0
3.29 -10.1125 0 0 10.1125 0 0
3.3 -10.6402 0 0 10.6402 0 0
3.31 -11.1616 0 0 11.1616 0 0
3.32 -11.6757 0 0 11.6757 0 0
3.33 -12.1816 0 0 12.1816 0 0
3.34 -12.678 0 0 12.678 0 0
3.35 -13.1636 0 0 13.1636 0 0
3.36 -13.638 0 0 13.638 0 0
3.37 -14.1011 0 0 14.1011 0 0
3.38 -14.5523 0 0 14.5523 0 0
3.39 -14.9913 0 0 14.9913 0 0
3.4 -15.4177 0 0 15.4177 0 0
3.41 -15.8314 0 0 15.8314 0 0
3.42 -16.2321 0 0 16.2321 0 0
3.43 -16.6198 0 0 16.6198 0 0
3.44 -16.994 0 0 16.994 0 0
3.45 -17.3545 0 0 17.3545 0 0
3.46 -17.6998 0 0 17.6998 0 0
3.47 -18.0283 0 0 18.0283 0 0
3.48 -18.3371 0 0 18.3371 0 0
3.49 -18.6224 0 0 18.6224 0 0
3.5 -18.8793 0 0 18.8793 0 0
3.51 -19.1026 0 0 19.1026 0 0
3.52 -19.2875 0 0 19.2875 0 0
3.53 -19.4295 0 0 19.4295 0 0
3.54 -19.5257 0 0 19.5257 0 0
3.55 -19.5745 0 0 19.5745 0 0
3.56 -19.5769 0 0 19.5769 0 0
3.57 -19.5354 0 0 19.5354 0 0
3.58 -19.4546 0 0 19.4546 0 0
3.59 -19.3398 0 0 19.3398 0 0
3.6 -19.197 0 0 19.197 0 0
3.61 -19.0313 0 0 19.0313 0 0
3.62 -18.8465 0 0 18.8465 0 0
3.63 -18.6453 0 0 18.6453 0 0
3.64 -18.4282 0 0 18.4282 0 0
3.65 -18.1936 0 0 18.1936 0 0
3.66 -17.9382 0 0 17.9382 0 0
3.67 -17.6582 0 0 17.6582 0 0
3.68 -17.35 0 0 17.35 0 0
3.69 -17.0099 0 0 17.0099 0 0
3.7 -16.6346 0 0 16.6346 0 0
3.71 -16.222 0 0 16.222 0 0
3.72 -15.7719 0 0 15.7719 0 0
3.73 -15.2849 0 0 15.2849 0 0
3.74 -14.762 0 0 14.762 0 0
3.75 -14.2043 0 0 14.2043 0 0
3.76 -13.6137 0 0 13.6137 0 0
3.77 -12.9917 0 0 12.9917 0 0
3.78 -12.3396 0 0 12.3396 0 0
3.79 -11.6585 0 0 11.6585 0 0
3.8 -10.9489 0 0 10.9489 0 0
3.81 -10.2116 0 0 10.2116 0 0
3.82 -9.44778 0 0 9.44778 0 0
3.83 -8.65958 0 0 8.65958 0 0
3.84 -7.84904 0 0 7.84904 0 0
3.85 -7.01826 0 0 7.01826 0 0
3.86 -6.16995 0 0 6.16995 0 0
3.87 -5.30738 0 0 5.30738 0 0
3.88 -4.43338 0 0 4.43338 0 0
3.89 -3.54965 0 0 3.54965 0 0
3.9 -2.65718 0 0 2.65718 0 0
3.91 -1.75677 0 0 1.75677 0 0
3.92 -0.848943 0 0 0.848943 0 0
3.93 0.0662685 0 0 -0.0662685 0 0
3.94 0.989182 0 0 -0.989182 0 0
3.95 1.91967 0 0 -1.91967 0 0
3.96 2.85628 0 0 -2.85628 0 0
3.97 3.79616 0 0 -3.79616 0 0
3.98 4.73555 0 0 -4.73555 0 0
3.99 5.66992 0 0 -5.66992 0 0
4 6.59369 0 0 -6.59369 0 0
